MTH,WRKDATE,YR,DIV,DIV_NAME,TYPE,TASK,WO,CRTDAT,EQ,FCT,LINE,SHOP,TRADE,HRS,period,perno,CRTYR,CRTMTH
10,10-10-20,2010,162,Cascades Groupe Tissu KF Mac 2,CA,          ,9024762   ,1090831,BAT0091        ,IBATI202                      ,ILIC2     ,SELEC,MOTEUR,1,2010-10,26,2009,08
10,10-10-06,2010,162,Cascades Groupe Tissu KF Mac 2,CA,          ,9024762   ,1090831,BAT0091        ,IBATI202                      ,ILIC2     ,SELEC,MOTEUR,1,2010-10,26,2009,08
8,10-08-19,2010,162,Cascades Groupe Tissu KF Mac 2,CA,          ,9024762   ,1090831,BAT0091        ,IBATI202                      ,ILIC2     ,SELEC,MOTEUR,2,2010-08,31,2009,08
5,10-05-19,2010,162,Cascades Groupe Tissu KF Mac 2,CA,          ,9024762   ,1090831,BAT0091        ,IBATI202                      ,ILIC2     ,SELEC,MOTEUR,1,2010-05,5,2009,08
5,10-05-04,2010,162,Cascades Groupe Tissu KF Mac 2,CA,          ,9024762   ,1090831,BAT0091        ,IBATI202                      ,ILIC2     ,SELEC,MOTEUR,2,2010-05,5,2009,08
5,10-05-03,2010,162,Cascades Groupe Tissu KF Mac 2,CA,          ,9024762   ,1090831,BAT0091        ,IBATI202                      ,ILIC2     ,SELEC,MOTEUR,1,2010-05,5,2009,08
2,12-02-08,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024819   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,1,2012-02,45,2009,08
3,12-03-12,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,2,2012-03,44,2009,08
3,12-03-08,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,3,2012-03,44,2009,08
3,12-03-07,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,8,2012-03,44,2009,08
3,12-03-06,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,7.75,2012-03,44,2009,08
3,12-03-05,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,4,2012-03,44,2009,08
3,12-03-02,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,6,2012-03,44,2009,08
3,12-03-01,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,1,2012-03,44,2009,08
3,12-03-01,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,8,2012-03,44,2009,08
2,12-02-29,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,4,2012-02,45,2009,08
1,11-01-31,2011,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024825   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,1,2011-01,24,2009,08
2,12-02-08,2012,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024829   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,1,2012-02,45,2009,08
1,11-01-31,2011,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9024830   ,1090831,BAT0028        ,IBATI201                      ,ILIC2     ,SELEC,MOTEUR,1,2011-01,24,2009,08
2,10-02-22,2010,165,CGT-KF Perini 1,C3,          ,9024844   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,2,2010-02,4,2009,08
5,10-05-17,2010,165,CGT-KF Perini 1,CA,          ,9024849   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,2,2010-05,5,2009,08
5,10-05-14,2010,165,CGT-KF Perini 1,CA,          ,9024849   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,1,2010-05,5,2009,08
5,10-05-13,2010,165,CGT-KF Perini 1,CA,          ,9024849   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,8,2010-05,5,2009,08
5,10-05-13,2010,165,CGT-KF Perini 1,CA,          ,9024849   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,0.5,2010-05,5,2009,08
5,10-05-12,2010,165,CGT-KF Perini 1,CA,          ,9024849   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,8,2010-05,5,2009,08
5,10-05-12,2010,165,CGT-KF Perini 1,CA,          ,9024849   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,0.5,2010-05,5,2009,08
4,10-04-21,2010,165,CGT-KF Perini 1,CA,          ,9024849   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,1,2010-04,1,2009,08
1,10-01-07,2010,165,CGT-KF Perini 1,CA,          ,9024849   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,2,2010-01,3,2009,08
10,10-10-08,2010,165,CGT-KF Perini 1,C3,          ,9024859   ,1090831,BAT0097        ,IBATI302                      ,IHYG2     ,SELEC,MOTEUR,3,2010-10,26,2009,08
11,11-11-25,2011,151,Cascades Papier Kingsey Falls,C3,          ,9024860   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,2,2011-11,36,2009,09
6,10-06-18,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024864   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,1,2010-06,25,2009,09
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024867   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2009,09
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024867   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2009,09
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024867   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2009,09
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024867   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,0.5,2010-09,29,2009,09
2,10-02-08,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024867   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,2,2010-02,4,2009,09
5,10-05-14,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,9024883   ,1090831,BAT0094        ,IBATI301                      ,ILIC3     ,SELEC,MOTEUR,1,2010-05,5,2009,08
5,10-05-11,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,9024883   ,1090831,BAT0094        ,IBATI301                      ,ILIC3     ,SELEC,MOTEUR,4,2010-05,5,2009,08
5,10-05-10,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,9024883   ,1090831,BAT0094        ,IBATI301                      ,ILIC3     ,SELEC,MOTEUR,3,2010-05,5,2009,08
5,10-05-06,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,9024883   ,1090831,BAT0094        ,IBATI301                      ,ILIC3     ,SELEC,MOTEUR,2,2010-05,5,2009,08
4,10-04-21,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,9024883   ,1090831,BAT0094        ,IBATI301                      ,ILIC3     ,SELEC,MOTEUR,1,2010-04,1,2009,08
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024885   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2009,09
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024885   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,2,2010-09,29,2009,09
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024886   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2009,09
9,10-09-14,2010,151,Cascades Papier Kingsey Falls,CA,          ,9024886   ,1090903,BAT0006        ,KBATI006                      ,KGEN      ,SELEC,MOTEUR,1,2010-09,29,2009,09
5,10-05-10,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,9024917   ,1090831,BAT0094        ,IBATI301                      ,ILIC3     ,SELEC,MOTEUR,3,2010-05,5,2009,08
4,10-04-21,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,9024917   ,1090831,BAT0094        ,IBATI301                      ,ILIC3     ,SELEC,MOTEUR,1,2010-04,1,2009,08
4,10-04-22,2010,151,Cascades Papier Kingsey Falls,C3,          ,9024941   ,1090903,BAT0693        ,KBATI003                      ,KGEN      ,SELEC,MOTEUR,2,2010-04,1,2009,09
5,10-05-10,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,9024948   ,1090831,BAT0094        ,IBATI301                      ,ILIC3     ,SELEC,MOTEUR,2,2010-05,5,2009,08
2,10-02-04,2010,163,Cascades Groupe Tissu KF Mac 3,C3,          ,9024948   ,1090831,BAT0094        ,IBATI301                      ,ILIC3     ,SELEC,MOTEUR,1,2010-02,4,2009,08
5,10-05-27,2010,151,Cascades Papier Kingsey Falls,C3,          ,9024988   ,1090903,BAT0693        ,KBATI003                      ,KGEN      ,SELEC,MOTEUR,1,2010-05,5,2009,09
5,10-05-27,2010,151,Cascades Papier Kingsey Falls,C3,          ,9024989   ,1090903,BAT0693        ,KBATI003                      ,KGEN      ,SELEC,MOTEUR,1,2010-05,5,2009,09
12,10-12-08,2010,151,Cascades Papier Kingsey Falls,C3,          ,9024991   ,1090903,BAT0066        ,KBATI011                      ,KGEN      ,SELEC,MOTEUR,2,2010-12,6,2009,09
5,10-05-31,2010,151,Cascades Papier Kingsey Falls,C3,          ,9024995   ,1090903,BAT0066        ,KBATI011                      ,KGEN      ,SELEC,MOTEUR,2,2010-05,5,2009,09
6,10-06-01,2010,151,Cascades Papier Kingsey Falls,C3,          ,9024996   ,1090903,BAT0066        ,KBATI011                      ,KGEN      ,SELEC,MOTEUR,1,2010-06,25,2009,09
5,10-05-31,2010,151,Cascades Papier Kingsey Falls,C3,          ,9024996   ,1090903,BAT0066        ,KBATI011                      ,KGEN      ,SELEC,MOTEUR,2,2010-05,5,2009,09
6,10-06-29,2010,151,Cascades Papier Kingsey Falls,C3,          ,9025004   ,1090903,BAT0066        ,KBATI011                      ,KGEN      ,SELEC,MOTEUR,6,2010-06,25,2009,09
4,10-04-16,2010,151,Cascades Papier Kingsey Falls,C3,          ,9025013   ,1090903,BAT0557        ,KBATI010                      ,KGEN      ,SELEC,MOTEUR,5,2010-04,1,2009,09
3,10-03-26,2010,151,Cascades Papier Kingsey Falls,C3,          ,9025014   ,1090903,BAT0557        ,KBATI010                      ,KGEN      ,SELEC,MOTEUR,6,2010-03,2,2009,09
3,10-03-25,2010,151,Cascades Papier Kingsey Falls,C3,          ,9025014   ,1090903,BAT0557        ,KBATI010                      ,KGEN      ,SELEC,MOTEUR,2,2010-03,2,2009,09
6,10-06-01,2010,168,CGT-KF Perini 2,C3,          ,9025015   ,1090831,BAT0492        ,IBATI807                      ,IGENC     ,SELEC,MOTEUR,1,2010-06,25,2009,08
5,10-05-31,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,9025023   ,1090831,BAT0136        ,IBATI145                      ,ILIC1     ,SELEC,MOTEUR,1,2010-05,5,2009,08
8,12-08-28,2012,290,Plastiques Cascades,CA,          ,9025106   ,1090904,BAT0112        ,PBATI005                      ,PBATI     ,SELEC,MOTEUR,2,2012-08,46,2009,09
8,12-08-15,2012,290,Plastiques Cascades,CA,          ,9025106   ,1090904,BAT0112        ,PBATI005                      ,PBATI     ,SELEC,MOTEUR,1,2012-08,46,2009,09
3,11-03-18,2011,161,Cascades Groupe Tissu KF Mac 1,C3,          ,9025168   ,1090831,BAT0286        ,IBATI169                      ,ILIC1     ,SELEC,MOTEUR,2,2011-03,27,2009,08
5,10-05-31,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,9025170   ,1090831,BAT0286        ,IBATI169                      ,ILIC1     ,SELEC,MOTEUR,1,2010-05,5,2009,08
5,10-05-31,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,9025171   ,1090831,BAT0286        ,IBATI169                      ,ILIC1     ,SELEC,MOTEUR,1,2010-05,5,2009,08
5,10-05-31,2010,165,CGT-KF Perini 1,C3,          ,9025653   ,1090908,BAT0519        ,IBATI523                      ,IGENC     ,SELEC,MOTEUR,1,2010-05,5,2009,09
5,10-05-25,2010,165,CGT-KF Perini 1,C3,          ,9025655   ,1090908,BAT0519        ,IBATI523                      ,IGENC     ,SELEC,MOTEUR,1,2010-05,5,2009,09
10,10-10-15,2010,421,CIP Section Rectifieur,C3,          ,9026343   ,1090910,BAT0190        ,SBATI042                      ,SPROJET   ,SELEC,MOTEUR,1,2010-10,26,2009,09
10,10-10-13,2010,421,CIP Section Rectifieur,C3,          ,9026343   ,1090910,BAT0190        ,SBATI042                      ,SPROJET   ,SELEC,MOTEUR,0.25,2010-10,26,2009,09
10,10-10-13,2010,421,CIP Section Rectifieur,C3,          ,9026343   ,1090910,BAT0190        ,SBATI042                      ,SPROJET   ,SELEC,MOTEUR,0.5,2010-10,26,2009,09
10,10-10-12,2010,421,CIP Section Rectifieur,C3,          ,9026343   ,1090910,BAT0190        ,SBATI042                      ,SPROJET   ,SELEC,MOTEUR,2,2010-10,26,2009,09
10,10-10-08,2010,421,CIP Section Rectifieur,C3,          ,9026343   ,1090910,BAT0190        ,SBATI042                      ,SPROJET   ,SELEC,MOTEUR,2,2010-10,26,2009,09
10,10-10-15,2010,421,CIP Section Rectifieur,C3,          ,9026344   ,1090910,BAT0190        ,SBATI042                      ,SPROJET   ,SELEC,MOTEUR,1,2010-10,26,2009,09
10,10-10-18,2010,421,CIP Section Rectifieur,C3,          ,9026345   ,1090910,BAT0190        ,SBATI042                      ,SPROJET   ,SELEC,MOTEUR,2,2010-10,26,2009,09
4,11-04-03,2011,422,CIP Section Fabrication,C3,          ,9026367   ,1090910,BAT0184        ,SBATI043                      ,SPROJET   ,SELEC,MOTEUR,1,2011-04,41,2009,09
4,11-04-04,2011,422,CIP Section Fabrication,C3,          ,9026368   ,1090910,BAT0184        ,SBATI043                      ,SPROJET   ,SELEC,MOTEUR,2,2011-04,41,2009,09
4,11-04-03,2011,422,CIP Section Fabrication,C3,          ,9026368   ,1090910,BAT0184        ,SBATI043                      ,SPROJET   ,SELEC,MOTEUR,4,2011-04,41,2009,09
4,11-04-01,2011,422,CIP Section Fabrication,C3,          ,9026368   ,1090910,BAT0184        ,SBATI043                      ,SPROJET   ,SELEC,MOTEUR,1,2011-04,41,2009,09
10,10-10-14,2010,422,CIP Section Fabrication,C3,          ,9026368   ,1090910,BAT0184        ,SBATI043                      ,SPROJET   ,SELEC,MOTEUR,2,2010-10,26,2009,09
4,11-04-03,2011,422,CIP Section Fabrication,C3,          ,9026369   ,1090910,BAT0184        ,SBATI043                      ,SPROJET   ,SELEC,MOTEUR,1,2011-04,41,2009,09
2,11-02-10,2011,165,CGT-KF Perini 1,MA,IPGO      ,9026899   ,1090915,DEV0016        ,IDEVI501                      ,IHYG1     ,SINST,MECA,2,2011-02,28,2009,09
4,10-04-26,2010,151,Cascades Papier Kingsey Falls,C3,          ,9027844   ,1090922,POM0573        ,KPOMP608                      ,KSEC      ,SINST,MECA,4,2010-04,1,2009,09
4,10-04-26,2010,151,Cascades Papier Kingsey Falls,C3,          ,9027844   ,1090922,POM0573        ,KPOMP608                      ,KSEC      ,SINST,MECA,4,2010-04,1,2009,09
3,10-03-22,2010,151,Cascades Papier Kingsey Falls,C3,          ,9027844   ,1090922,POM0573        ,KPOMP608                      ,KSEC      ,SINST,MECA,2,2010-03,2,2009,09
3,10-03-19,2010,151,Cascades Papier Kingsey Falls,C3,          ,9027844   ,1090922,POM0573        ,KPOMP608                      ,KSEC      ,SINST,MECA,4,2010-03,2,2009,09
1,11-01-11,2011,162,Cascades Groupe Tissu KF Mac 2,C3,          ,9027872   ,1090922,BAT0027        ,IBATI203                      ,ILIC2     ,SELEC,MOTEUR,1,2011-01,24,2009,09
1,10-01-22,2010,151,Cascades Papier Kingsey Falls,C3,          ,9028066   ,1090924,COU0002        ,KCOUP002                      ,KBOB      ,SINST,MECA,2,2010-01,3,2009,09
2,10-02-11,2010,168,CGT-KF Perini 2,PA,ICVER817  ,9028502   ,1090928,UHY0320        ,IPALE802                      ,IHYG2     ,SINST,MECA,1,2010-02,4,2009,09
5,10-05-31,2010,165,CGT-KF Perini 1,C3,          ,9028577   ,1090928,BAT0054        ,IBATI504                      ,IGENC     ,SELEC,MOTEUR,1,2010-05,5,2009,09
6,10-06-02,2010,165,CGT-KF Perini 1,C3,          ,9028579   ,1090928,BAT0054        ,IBATI504                      ,IGENC     ,SELEC,MOTEUR,1.5,2010-06,25,2009,09
5,10-05-25,2010,165,CGT-KF Perini 1,C3,          ,9028579   ,1090928,BAT0054        ,IBATI504                      ,IGENC     ,SELEC,MOTEUR,1,2010-05,5,2009,09
5,10-05-20,2010,165,CGT-KF Perini 1,C3,          ,9028579   ,1090928,BAT0054        ,IBATI504                      ,IGENC     ,SELEC,MOTEUR,1,2010-05,5,2009,09
5,10-05-18,2010,165,CGT-KF Perini 1,C3,          ,9028579   ,1090928,BAT0054        ,IBATI504                      ,IGENC     ,SELEC,MOTEUR,2,2010-05,5,2009,09
5,10-05-31,2010,165,CGT-KF Perini 1,C3,          ,9028584   ,1090928,BAT0226        ,IBATI516                      ,IHYG1     ,SELEC,MOTEUR,1,2010-05,5,2009,09
5,10-05-25,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,9028596   ,1090928,BAT0248        ,IBATI104                      ,ILIC1     ,SELEC,MOTEUR,1,2010-05,5,2009,09
8,10-08-17,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,9028597   ,1090928,BAT0248        ,IBATI104                      ,ILIC1     ,SELEC,MOTEUR,2,2010-08,31,2009,09
8,10-08-17,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,9028597   ,1090928,BAT0248        ,IBATI104                      ,ILIC1     ,SELEC,MOTEUR,2,2010-08,31,2009,09
7,10-07-07,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,9028597   ,1090928,BAT0248        ,IBATI104                      ,ILIC1     ,SELEC,MOTEUR,1,2010-07,23,2009,09
6,10-06-02,2010,161,Cascades Groupe Tissu KF Mac 1,C3,          ,9028597   ,1090928,BAT0248        ,IBATI104                      ,ILIC1     ,SELEC,MOTEUR,1,2010-06,25,2009,09
3,10-03-04,2010,151,Cascades Papier Kingsey Falls,C3,          ,9028691   ,1090929,UHY0002        ,KUHYD002                      ,KBOB      ,SINST,MECA,2,2010-03,2,2009,09
2,10-02-23,2010,151,Cascades Papier Kingsey Falls,C3,          ,9028691   ,1090929,UHY0002        ,KUHYD002                      ,KBOB      ,SINST,MECA,2,2010-02,4,2009,09
6,11-06-09,2011,114,Cascades Transport -Garage,C3,          ,9028696   ,1090928,BAT0070        ,GBATI001                      ,GGEN      ,SELEC,MOTEUR,1.5,2011-06,32,2009,09
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,MA,IPGO      ,9028758   ,1090929,ENR0003        ,IENRL101                      ,ILIC1     ,SINST,MECA,6.5,2010-03,2,2009,09
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,MA,IPGO      ,9028758   ,1090929,ENR0003        ,IENRL101                      ,ILIC1     ,SINST,MECA,0.5,2010-03,2,2009,09
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,MA,IPGO      ,9028758   ,1090929,ENR0003        ,IENRL101                      ,ILIC1     ,SINST,MECA,5.5,2010-03,2,2009,09
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,MA,IPGO      ,9028758   ,1090929,ENR0003        ,IENRL101                      ,ILIC1     ,SINST,MECA,0.5,2010-03,2,2009,09
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,MA,IPGO      ,9028758   ,1090929,ENR0003        ,IENRL101                      ,ILIC1     ,SINST,MECA,8,2010-03,2,2009,09
3,10-03-09,2010,161,Cascades Groupe Tissu KF Mac 1,MA,IPGO      ,9028758   ,1090929,ENR0003        ,IENRL101                      ,ILIC1     ,SINST,MECA,1,2010-03,2,2009,09
1,10-01-08,2010,114,Cascades Transport -Garage,C3,          ,9028807   ,1090928,BAT0223        ,GBATI052                      ,GGEN      ,SELEC,MOTEUR,1,2010-01,3,2009,09
3,11-03-01,2011,102,Cascades ConversionInc.,C3,          ,9028821   ,1090928,BAT0574        ,CBATI006                      ,CCOR147   ,SELEC,MOTEUR,1,2011-03,27,2009,09
2,11-02-28,2011,102,Cascades ConversionInc.,C3,          ,9028821   ,1090928,BAT0574        ,CBATI006                      ,CCOR147   ,SELEC,MOTEUR,0.5,2011-02,28,2009,09
9,10-09-07,2010,102,Cascades ConversionInc.,C3,          ,9028821   ,1090928,BAT0574        ,CBATI006                      ,CCOR147   ,SELEC,MOTEUR,1.5,2010-09,29,2009,09
3,11-03-01,2011,102,Cascades ConversionInc.,C3,          ,9028822   ,1090928,BAT0574        ,CBATI006                      ,CCOR147   ,SELEC,MOTEUR,1,2011-03,27,2009,09
2,11-02-28,2011,102,Cascades ConversionInc.,C3,          ,9028822   ,1090928,BAT0574        ,CBATI006                      ,CCOR147   ,SELEC,MOTEUR,0.5,2011-02,28,2009,09
9,10-09-17,2010,102,Cascades ConversionInc.,C3,          ,9028826   ,1090928,BAT0748        ,CBATI005                      ,CGEN006   ,SELEC,MOTEUR,2,2010-09,29,2009,09
